출발지,도착지,거리 (km)
제1주차장_입구_도서관_로터리3,본관_도서관로터리6,0.1587791187873343
제1주차장_입구_도서관_로터리3,본관_도서관로터리7,0.14819586698588352
제1주차장_입구_도서관_로터리3,본관_도서관로터리8,0.13761492879153236
제1주차장_입구_도서관_로터리3,본관_도서관로터리9,0.12703688224791024
제1주차장_입구_도서관_로터리3,본관 앞,0.2223087091999677
제1주차장_입구_도서관_로터리3,본관_본관 앞1,0.2316733620785575
제1주차장_입구_도서관_로터리3,본관_본관 앞2,0.2410381347872145
제1주차장_입구_도서관_로터리3,본관,0.2504039854786184
제1주차장_입구_도서관_로터리4,정문2,0.2252041827543305
제1주차장_입구_도서관_로터리4,정문3,0.21331000790949317
제1주차장_입구_도서관_로터리4,정문4,0.2014234729423475
제1주차장_입구_도서관_로터리4,정문5,0.18954601553727266
제1주차장_입구_도서관_로터리4,정문6,0.17767945655050868
제1주차장_입구_도서관_로터리4,정문7,0.1658261361091821
제1주차장_입구_도서관_로터리4,정문8,0.15398911182206432
제1주차장_입구_도서관_로터리4,정문,0.24901107118135854
제1주차장_입구_도서관_로터리4,버정_학복관1,0.1303817028343389
제1주차장_입구_도서관_로터리4,버정_학복관2,0.14217245461281802
제1주차장_입구_도서관_로터리4,버스정류장_입구,0.11862458198925423
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구1,0.0836966579161417
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구2,0.10983531020792588
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구3,0.1010776260259735
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구4,0.09236051567157234
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구5,0.0724747799159878
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구6,0.06125947731801194
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구7,0.05005517027788545
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구8,0.03887136821127638
제1주차장_입구_도서관_로터리4,버스정류장_입구_제1주차장_입구9,0.027736468860051735
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리1,0.02775866003951159
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리2,0.01848859285751329
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리3,0.009244296364167142
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리5,0.00924429623253616
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리6,0.018488592336283045
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리7,0.036656479448394605
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리8,0.045586281707428115
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리9,0.05453053683137133
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리10,0.06348313627816407
제1주차장_입구_도서관_로터리4,제1주차장_입구_도서관_로터리11,0.07244098645284679
제1주차장_입구_도서관_로터리4,도서관_로터리_n,0.08140218222853199
제1주차장_입구_도서관_로터리4,도서관_로터리_ne,0.08748410950997546
제1주차장_입구_도서관_로터리4,도서관_로터리_e,0.0941383911105585
제1주차장_입구_도서관_로터리4,도서관_로터리_es,0.1004548959408229
제1주차장_입구_도서관_로터리4,도서관_로터리_s,0.10727599023804452
제1주차장_입구_도서관_로터리4,본관_도서관로터리1,0.2025667625810065
제1주차장_입구_도서관_로터리4,본관_도서관로터리2,0.19197429897990598
제1주차장_입구_도서관_로터리4,본관_도서관로터리3,0.18138251549782017
제1주차장_입구_도서관_로터리4,본관_도서관로터리4,0.17079153862614338
제1주차장_입구_도서관_로터리4,본관_도서관로터리5,0.16020152829374634
제1주차장_입구_도서관_로터리4,본관_도서관로터리6,0.14961268969290267
제1주차장_입구_도서관_로터리4,본관_도서관로터리7,0.13902529049900755
제1주차장_입구_도서관_로터리4,본관_도서관로터리8,0.1284396866104029
제1주차장_입구_도서관_로터리4,본관_도서관로터리9,0.11785636171310733
제1주차장_입구_도서관_로터리4,본관 앞,0.21315980495037826
제1주차장_입구_도서관_로터리4,본관_본관 앞1,0.22252530537781778
제1주차장_입구_도서관_로터리4,본관_본관 앞2,0.2318908619191761
제1주차장_입구_도서관_로터리4,본관,0.24125743394919208
제1주차장_입구_도서관_로터리5,정문2,0.23410076735920488
제1주차장_입구_도서관_로터리5,정문3,0.22222111796369368
제1주차장_입구_도서관_로터리5,정문4,0.2103504260550943
제1주차장_입구_도서관_로터리5,정문5,0.19849029909908128
제1주차장_입구_도서관_로터리5,정문6,0.18664275152777687
제1주차장_입구_도서관_로터리5,정문7,0.17481034142381568
제1주차장_입구_도서관_로터리5,정문8,0.16299636588672825
제1주차장_입구_도서관_로터리5,정문,0.2578819849537572
제1주차장_입구_도서관_로터리5,버정_학복관1,0.1394424564753882
제1주차장_입구_도서관_로터리5,버정_학복관2,0.15120514644212668
제1주차장_입구_도서관_로터리5,버스정류장_입구,0.12771617950242414
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구1,0.09289361841578596
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구2,0.11895184769084052
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구3,0.11022045570487034
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구4,0.10153050244516405
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구5,0.0816793031372042
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구6,0.07047311153718594
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구7,0.05927965099038476
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구8,0.04810780901820643
제1주차장_입구_도서관_로터리5,버스정류장_입구_제1주차장_입구9,0.036979870326042684
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리1,0.01851614950797165
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리2,0.027732889089754527
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리3,0.018488592596722815
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리4,0.00924429623253616
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리6,0.009244296104080833
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리7,0.027420046638147177
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리8,0.036361070454956256
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리9,0.04531506052790999
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리10,0.05427560004179955
제1주차장_입구_도서관_로터리5,제1주차장_입구_도서관_로터리11,0.06323990509829133
제1주차장_입구_도서관_로터리5,도서관_로터리_n,0.07220637968241692
제1주차장_입구_도서관_로터리5,도서관_로터리_ne,0.07841291428583486
제1주차장_입구_도서관_로터리5,도서관_로터리_e,0.08523392663348174
제1주차장_입구_도서관_로터리5,도서관_로터리_es,0.09138022876158457
제1주차장_입구_도서관_로터리5,도서관_로터리_s,0.09810031991594055
제1주차장_입구_도서관_로터리5,본관_도서관로터리1,0.19342444424814223
제1주차장_입구_도서관_로터리5,본관_도서관로터리2,0.18282976178902166
제1주차장_입구_도서관_로터리5,본관_도서관로터리3,0.17223552265095513
제1주차장_입구_도서관_로터리5,본관_도서관로터리4,0.1616418139566994
제1주차장_입구_도서관_로터리5,본관_도서관로터리5,0.15104874726199571
제1주차장_입구_도서관_로터리5,본관_도서관로터리6,0.1404564677681616
제1주차장_입구_도서관_로터리5,본관_도서관로터리7,0.12986516803885398
제1주차장_입구_도서관_로터리5,본관_도서관로터리8,0.11927510900819438
제1주차장_입구_도서관_로터리5,본관_도서관로터리9,0.10868665327410877
제1주차장_입구_도서관_로터리5,본관 앞,0.20401950100604704
제1주차장_입구_도서관_로터리5,본관_본관 앞1,0.21338554415947425
제1주차장_입구_도서관_로터리5,본관_본관 앞2,0.22275160010688197
제1주차장_입구_도서관_로터리5,본관,0.23211862704123673
제1주차장_입구_도서관_로터리6,정문2,0.24302330874067885
제1주차장_입구_도서관_로터리6,정문3,0.23115839814533837
제1주차장_입구_도서관_로터리6,정문4,0.21930367530499467
제1주차장_입구_도서관_로터리6,정문5,0.2074608870141529
제1주차장_입구_도서관_로터리6,정문6,0.1956322010628436
제1주차장_입구_도서관_로터리6,정문7,0.1838203402794476
제1주차장_입구_도서관_로터리6,정문8,0.17202877087069046
제1주차장_입구_도서관_로터리6,정문,0.2667782538290828
제1주차장_입구_도서관_로터리6,버정_학복관1,0.14852583240023423
제1주차장_입구_도서관_로터리6,버정_학복관2,0.16026197227091085
제1주차장_입구_도서관_로터리6,버스정류장_입구,0.13682824106358932
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구1,0.10209912897959844
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구2,0.1280867001795046
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구3,0.1193789144885461
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구4,0.11071284928117929
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구5,0.09089189953213296
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구6,0.07969384758858719
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구7,0.06850947364936691
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구8,0.05734678126560848
제1주차장_입구_도서관_로터리6,버스정류장_입구_제1주차장_입구9,0.04622362953873791
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리1,0.009277198178364759
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리2,0.036977185193952426
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리3,0.02773288870050872
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리4,0.018488592336283045
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리5,0.009244296104080833
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리7,0.01819160410517362
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리8,0.02714884605417051
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리9,0.036114318614645285
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리10,0.0450831117509038
제1주차장_입구_도서관_로터리6,제1주차장_입구_도서관_로터리11,0.0540535726381116
제1주차장_입구_도서관_로터리6,도서관_로터리_n,0.06302476738231724
제1주차장_입구_도서관_로터리6,도서관_로터리_ne,0.0693874259480654
제1주차장_입구_도서관_로터리6,도서관_로터리_e,0.07641022092633976
제1주차장_입구_도서관_로터리6,도서관_로터리_es,0.08234330783051476
제1주차장_입구_도서관_로터리6,도서관_로터리_s,0.08893886384415663
제1주차장_입구_도서관_로터리6,본관_도서관로터리1,0.18429230053125917
제1주차장_입구_도서관_로터리6,본관_도서관로터리2,0.17369578633973878
제1주차장_입구_도서관_로터리6,본관_도서관로터리3,0.16309950234188816
제1주차장_입구_도서관_로터리6,본관_도서관로터리4,0.15250349647094308
제1주차장_입구_도서관_로터리6,본관_도서관로터리5,0.14190783097646445
제1주차장_입구_도서관_로터리6,본관_도서관로터리6,0.13131258819367514
제1주차장_입구_도서관_로터리6,본관_도서관로터리7,0.120717879359993
제1주차장_입구_도서관_로터리6,본관_도서관로터리8,0.11012385851659404
제1주차장_입구_도서관_로터리6,본관_도서관로터리9,0.09953074527239641
제1주차장_입구_도서관_로터리6,본관 앞,0.19488900741042015
제1주차장_입구_도서관_로터리6,본관_본관 앞1,0.2042551919920509
제1주차장_입구_도서관_로터리6,본관_본관 앞2,0.21362137753076965
제1주차장_입구_도서관_로터리6,본관,0.22298851693491492
제1주차장_입구_도서관_로터리7,정문2,0.2602917191123942
제1주차장_입구_도서관_로터리7,정문3,0.2484644489457201
제1주차장_입구_도서관_로터리7,정문4,0.23665038852686734
제1주차장_입구_도서관_로터리7,정문5,0.22485162036552334
제1주차장_입구_도서관_로터리7,정문6,0.21307068523729233
제1주차장_입구_도서관_로터리7,정문7,0.20131071435017117
제1주차장_입구_도서관_로터리7,정문8,0.1895756095544485
제1주차장_입구_도서관_로터리7,정문,0.28397928394791505
제1주차장_입구_도서관_로터리7,버정_학복관1,0.16620105903273466
제1주차장_입구_도서관_로터리7,버정_학복관2,0.17787029298690724
제1주차장_입구_도서관_로터리7,버스정류장_입구,0.15457608020253746
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구1,0.12009501880598877
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구2,0.14589275435974844
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구3,0.13724618136082878
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구4,0.12864377248912018
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구5,0.10891215197164457
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구6,0.09774234939477444
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구7,0.08659066698785631
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구8,0.0754651382534472
제1주차장_입구_도서관_로터리7,버스정류장_입구_제1주차장_입구9,0.06437181680726871
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리1,0.00891980157639077
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리2,0.055137252939799736
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리3,0.04589607882283238
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리4,0.036656479448394605
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리5,0.027420046638147177
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리6,0.01819160410517362
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리8,0.008973817095116694
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리9,0.017947634271054017
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리10,0.026921451526420937
제1주차장_입구_도서관_로터리7,제1주차장_입구_도서관_로터리11,0.03589526886299979
제1주차장_입구_도서관_로터리7,도서관_로터리_n,0.04486882665068469
제1주차장_입구_도서관_로터리7,도서관_로터리_ne,0.05150996090588629
제1주차장_입구_도서관_로터리7,도서관_로터리_e,0.05894704575800636
제1주차장_입구_도서관_로터리7,도서관_로터리_es,0.06441966198450276
제1주차장_입구_도서관_로터리7,도서관_로터리_s,0.0708013724857747
제1주차장_입구_도서관_로터리7,본관_도서관로터리1,0.16617850973890652
제1주차장_입구_도서관_로터리7,본관_도서관로터리2,0.15558060032044635
제1주차장_입구_도서관_로터리7,본관_도서관로터리3,0.1449827459279261
제1주차장_입구_도서관_로터리7,본관_도서관로터리4,0.13438495952379584
제1주차장_입구_도서관_로터리7,본관_도서관로터리5,0.12378725850898496
제1주차장_입구_도서관_로터리7,본관_도서관로터리6,0.11318966680028389
제1주차장_입구_도서관_로터리7,본관_도서관로터리7,0.1025922181944438
제1주차장_입구_도서관_로터리7,본관_도서관로터리8,0.09199496206262696
제1주차장_입구_도서관_로터리7,본관_도서관로터리9,0.08139797348403392
제1주차장_입구_도서관_로터리7,본관 앞,0.17677646433411115
제1주차장_입구_도서관_로터리7,본관_본관 앞1,0.18614216083046475
제1주차장_입구_도서관_로터리7,본관_본관 앞2,0.19550790514947222
제1주차장_입구_도서관_로터리7,본관,0.20487463542775802
제1주차장_입구_도서관_로터리8,정문2,0.2686361427766707
제1주차장_입구_도서관_로터리8,정문3,0.25683220139193447
제1주차장_입구_도서관_로터리8,정문4,0.24504326732576684
제1주차장_입구_도서관_로터리8,정문5,0.23327161618711947
제1주차장_입구_도서관_로터리8,정문6,0.22152000357937926
제1주차장_입구_도서관_로터리8,정문7,0.2097917972798663
제1주차장_입구_도서관_로터리8,정문8,0.19809115508550756
제1주차장_입구_도서관_로터리8,정문,0.2922817713679993
제1주차장_입구_도서관_로터리8,버정_학복관1,0.17479469447472243
제1주차장_입구_도서관_로터리8,버정_학복관2,0.18642326753591304
제1주차장_입구_도서관_로터리8,버스정류장_입구,0.16321383973220416
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구1,0.12888601961760088
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구2,0.15456596818565582
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구3,0.14595686665443217
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구4,0.13739382354041277
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구5,0.11772110684758562
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구6,0.1065719413223925
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구7,0.09544404174933105
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구8,0.08434582558428391
제1주차장_입구_도서관_로터리8,버스정류장_입구_제1주차장_입구9,0.0732762352665333
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리1,0.017888151291675314
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리2,0.06405321598167597
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리3,0.05481792366766872
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리4,0.045586281707428115
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리5,0.036361070454956256
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리6,0.02714884605417051
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리7,0.008973817095116694
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리9,0.008973817174507733
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리10,0.017947634429839623
제1주차장_입구_도서관_로터리8,제1주차장_입구_도서관_로터리11,0.0269214517674246
제1주차장_입구_도서관_로터리8,도서관_로터리_n,0.03589500956351609
제1주차장_입구_도서관_로터리8,도서관_로터리_ne,0.04264550378890097
제1주차장_입구_도서관_로터리8,도서관_로터리_e,0.05030149154775807
제1주차장_입구_도서관_로터리8,도서관_로터리_es,0.055521069991005235
제1주차장_입구_도서관_로터리8,도서관_로터리_s,0.061828321360864004
제1주차장_입구_도서관_로터리8,본관_도서관로터리1,0.15720723961614108
제1주차장_입구_도서관_로터리8,본관_도서관로터리2,0.14660921924583892
제1주차장_입구_도서관_로터리8,본관_도서관로터리3,0.13601124023555466
제1주차장_입구_도서관_로터리8,본관_도서관로터리4,0.1254133130078868
제1주차장_입구_도서관_로터리8,본관_도서관로터리5,0.11481545183955187
제1주차장_입구_도서관_로터리8,본관_도서관로터리6,0.1042176768048788
제1주차장_입구_도서관_로터리8,본관_도서관로터리7,0.09362001707454186
제1주차장_입구_도서관_로터리8,본관_도서관로터리8,0.08302251670858662
제1주차장_입구_도서관_로터리8,본관_도서관로터리9,0.07242524555882067
제1주차장_입구_도서관_로터리8,본관 앞,0.1678052935569889
제1주차장_입구_도서관_로터리8,본관_본관 앞1,0.17717086558166825
제1주차장_입구_도서관_로터리8,본관_본관 앞2,0.18653650022437038
제1주차장_입구_도서관_로터리8,본관,0.19590313211524507
제1주차장_입구_도서관_로터리9,정문2,0.2770199156474806
제1주차장_입구_도서관_로터리9,정문3,0.26523958090367405
제1주차장_입구_도서관_로터리9,정문4,0.2534759509098475
제1주차장_입구_도서관_로터리9,정문5,0.24173146473681162
제1주차장_입구_도서관_로터리9,정문6,0.23000905521993237
제1주차장_입구_도서관_로터리9,정문7,0.21831227897361544
제1주차장_입구_도서관_로터리9,정문8,0.20664548916045392
제1주차장_입구_도서관_로터리9,정문,0.30062284056065375
제1주차장_입구_도서관_로터리9,버정_학복관1,0.1834247446603685
제1주차장_입구_도서관_로터리9,버정_학복관2,0.19501406806442576
제1주차장_입구_도서관_로터리9,버스정류장_입구,0.17188603481900816
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구1,0.13770060723922053
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구2,0.16327167503015627
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구3,0.15469763466973252
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구4,0.14617100923603876
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구5,0.1265532292555559
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구6,0.11542378088481368
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구7,0.10431800095163168
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구8,0.09324434692489732
제1주차장_입구_도서관_로터리9,버스정류장_입구_제1주차장_입구9,0.08219574966643436
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리1,0.026860153414793014
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리2,0.07298336149034294
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리3,0.06375435848621666
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리4,0.05453053683137133
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리5,0.04531506052790999
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리6,0.036114318614645285
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리7,0.017947634271054017
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리8,0.008973817174507733
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리10,0.008973817255314053
제1주차장_입구_도서관_로터리9,제1주차장_입구_도서관_로터리11,0.017947634592156397
제1주차장_입구_도서관_로터리9,도서관_로터리_n,0.026921192402329576
제1주차장_입구_도서관_로터리9,도서관_로터리_ne,0.033838744887871
제1주차장_입구_도서관_로터리9,도서관_로터리_e,0.041794552281388765
제1주차장_입구_도서관_로터리9,도서관_로터리_es,0.046651305580948835
제1주차장_입구_도서관_로터리9,도서관_로터리_s,0.05285553019592761
제1주차장_입구_도서관_로터리9,본관_도서관로터리1,0.14823627767189806
제1주차장_입구_도서관_로터리9,본관_도서관로터리2,0.1376381556308574
제1주차장_입구_도서관_로터리9,본관_도서관로터리3,0.1270400608984689
제1주차장_입구_도서관_로터리9,본관_도서관로터리4,0.1164420008667372
제1주차장_입구_도서관_로터리9,본관_도서관로터리5,0.10584398588866728
제1주차장_입구_도서관_로터리9,본관_도서관로터리6,0.09524603092106972
제1주차장_입구_도서관_로터리9,본관_도서관로터리7,0.08464815841349393
제1주차장_입구_도서관_로터리9,본관_도서관로터리8,0.07405040366490934
제1주차장_입구_도서관_로터리9,본관_도서관로터리9,0.06345282555866082
제1주차장_입구_도서관_로터리9,본관 앞,0.15883442160768596
제1주차장_입구_도서관_로터리9,본관_본관 앞1,0.16819983923748483
제1주차장_입구_도서관_로터리9,본관_본관 앞2,0.17756533893183196
제1주차장_입구_도서관_로터리9,본관,0.1869318507795985
제1주차장_입구_도서관_로터리10,정문2,0.2854395705284089
제1주차장_입구_도서관_로터리10,정문3,0.27368293555379725
제1주차장_입구_도서관_로터리10,정문4,0.2619445950553761
제1주차장_입구_도서관_로터리10,정문5,0.25022712395068425
제1주차장_입구_도서관_로터리10,정문6,0.23853359805982094
제1주차장_입구_도서관_로터리10,정문7,0.22686772037889155
제1주차장_입구_도서관_로터리10,정문8,0.21523398696229787
제1주차장_입구_도서관_로터리10,정문,0.3089993671409961
제1주차장_입구_도서관_로터리10,버정_학복관1,0.19208630154514064
제1주차장_입구_도서관_로터리10,버정_학복관2,0.20363790738881116
제1주차장_입구_도서관_로터리10,버스정류장_입구,0.18058770454395967
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구1,0.14653452525207739
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구2,0.17200494125978574
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구3,0.1634636597215575
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구4,0.15497071912775487
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구5,0.13540398578067991
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구6,0.12429311493104368
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구7,0.11320770409099665
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구8,0.10215604199562885
제1주차장_입구_도서관_로터리10,버스정류장_입구_제1주차장_입구9,0.09112592731340009
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리1,0.035833064606686275
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리2,0.08192305168134638
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리3,0.07270000322114371
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리4,0.06348313627816407
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리5,0.05427560004179955
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리6,0.0450831117509038
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리7,0.026921451526420937
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리8,0.017947634429839623
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리9,0.008973817255314053
제1주차장_입구_도서관_로터리10,제1주차장_입구_도서관_로터리11,0.008973817337179365
제1주차장_입구_도서관_로터리10,도서관_로터리_n,0.0179473751755771
제1주차장_입구_도서관_로터리10,도서관_로터리_ne,0.025150369044478225
제1주차장_입구_도서관_로터리10,도서관_로터리_e,0.03353189307571591
제1주차장_입구_도서관_로터리10,도서관_로터리_es,0.03783065097125432
제1주차장_입구_도서관_로터리10,도서관_로터리_s,0.043883158498344836
제1주차장_입구_도서관_로터리10,본관_도서관로터리1,0.13926568347704174
제1주차장_입구_도서관_로터리10,본관_도서관로터리2,0.12866747589079605
제1주차장_입구_도서관_로터리10,본관_도서관로터리3,0.1180692823238945
제1주차장_입구_도서관_로터리10,본관_도서관로터리4,0.10747110685229655
제1주차장_입구_도서관_로터리10,본관_도서관로터리5,0.09687295534071345
제1주차장_입구_도서관_로터리10,본관_도서관로터리6,0.08627483652509504
제1주차장_입구_도서관_로터리10,본관_도서관로터리7,0.07567676404128362
제1주차장_입구_도서관_로터리10,본관_도서관로터리8,0.06507876040418265
제1주차장_입구_도서관_로터리10,본관_도서관로터리9,0.05448086565295623
제1주차장_입구_도서관_로터리10,본관 앞,0.14986390216265602
제1주차장_입구_도서관_로터리10,본관_본관 앞1,0.1592291272612599
제1주차장_입구_도서관_로터리10,본관_본관 앞2,0.16859446017588403
제1주차장_입구_도서관_로터리10,본관,0.17796082500029614
제1주차장_입구_도서관_로터리11,정문2,0.29389202351225924
제1주차장_입구_도서관_로터리11,정문3,0.2821590358002691
제1주차장_입구_도서관_로터리11,정문4,0.2704458216230868
제1주차장_입구_도서관_로터리11,정문5,0.2587550665693529
제1주차장_입구_도서관_로터리11,정문6,0.24708995882751225
제1주차장_입구_도서관_로터리11,정문7,0.2354543106632288
제1주차장_입구_도서관_로터리11,정문8,0.22385271628538753
제1주차장_입구_도서관_로터리11,정문,0.3174085439329717
제1주차장_입구_도서관_로터리11,버정_학복관1,0.20077528752953655
제1주차장_입구_도서관_로터리11,버정_학복관2,0.212290759175826
제1주차장_입구_도서관_로터리11,버스정류장_입구,0.1893147846442003
제1주차장_입구_도서관_로터리11,버스정류장_입구_제1주차장_입구1,0.15538447679070014
제1주차장_입구_도서관_로터리11,버스정류장_입구_제1주차장_입구2,0.18076177244589653
제1주차장_입구_도서관_로터리11,버스정류장_입구_제1주차장_입구3,0.1722510858014301
